"SRO ID", "@when", "Date"
"SRO2255", "1584-04-06", "6 Aprilis"
"SRO2256", "1584-04-07", "7 Aprilis"
"SRO2257", "1584-04-11", "11. Aprilis"
"SRO2258", "1584-04-11", "11. Aprilis"
"SRO2259", "1584-04-11", "11. Aprilis"
"SRO2260", "1584-04-15", "15 Aprilis 1584"
"SRO2261", "1584-04-17", "17 Aprilis"
"SRO2262", "1584-05-04", "4 maij"
"SRO2263", "1584-05-29", "29 maij"
"SRO2263a", "1584-06-01", "primo Junij"
"SRO2264", "1584-06-01", "primo Junij"
"SRO2265", "1584-06-05", "vto Die Junij 1584"
"SRO2266", "1584-06-23", "xxiijtio Junij /"
"SRO2267", "1584-07-06", "6. Julij 1584"
"SRO2268", "1584-07-19", "19 Julij"
"SRO2269", "1584-07-19", "19 Julij"
"SRO2270", "1584-08-03", "3. Augusti."
"SRO2271", "1584-08-03", "3. Augusti."
"SRO2272", "1584-08-06", "/ 6. Augusti /"
"SRO2273", "1584-08-06", "/ 6. Augusti /"
"SRO2274", "1584-08-06", "/ 6. Augusti /"
"SRO2275", "1584-08-13", "13 Augusti 1584"
"SRO2276", "1584-08-13", "13 Augusti 1584"
"SRO2277", "1584-08-19", "Decimo. / nono Die Augusti /"
"SRO2278", "", "19 August–22 September 1584."
"SRO2279", "1584-08-19", "Decimo. / nono Die Augusti /"
"SRO2280", "1584-08-28", "28 Augusti"
"SRO2281", "1584-08-28", "28 Augusti"
"SRO2282", "1584-08-28", "28 Augusti"
"SRO2283", "1584-09-05", "vto Die Septembris"
"SRO2284", "1584-09-22", "xxijth of September. / 1584"
"SRO2285", "1584-09-22", "xxijth of September. / 1584"
"SRO2286", "1584-09-22", "xxijth of September. / 1584"
"SRO2287", "1584-09-30", "vltimo die Septembris"
"SRO2288", "1584-10-06", "6 die Octobris"
"SRO2288a", "1584-10-06", "6 die Octobris"
"SRO2289", "1584-10-19", "Decimo Nono Die Octobris /"
"SRO2290", "1584-10-21", "21 Die octobris 1584"
"SRO2291", "1584-11-02", "2 novembris"
"SRO2292", "1584-11-04", "4to Die Novembris"
"SRO2293", "1584-11-11", "11. Octobris/ Novembris"
"SRO2294", "1584-11-12", "12 / Novembris /"
"SRO2295", "1584-11-26", "26. Novembris /"
"SRO2296", "1584-12-07", "Septimo Die Decembris 1584"
"SRO2297", "1584-12", "Septimo Die Decembris 1584"
"SRO2298", "1584-12-07", "Septimo Die Decembris 1584"
"SRO2299", "1584-12-07", "Septimo Die Decembris 1584"
"SRO2300", "1584-12-07", "Septimo Die Decembris 1584"
"SRO2301", "1584-12-30", "Tricesimo Die Decembris. / 1584"
"SRO2303", "1585-01-07", ".7. Januarij"
"SRO2304", "1585-01-12", "12 Januarij"
"SRO2305", "1585-01-14", "14 Januarij"
"SRO2306", "1585-01-18", "18 Januarij 1585"
"SRO2307", "1585-02-01", "Die lunae primo Die Februarij."
"SRO2308", "1585-02-18", "Die Jovis xviijo die Februarij /"
"SRO2309", "1585-02-20", "20 februarij"
"SRO2310", "1585-02-25", "Vicesimo Quinto Februarij /"
"SRO2311", "1585-02-26", "26 februarij"
"SRO2312", "1585-02-27", "27. februarij"
"SRO2313", "1585-03-01", "1 marcij 1585"
"SRO2314", "1585-03-08", "viij marcij /"
"SRO2315", "1585-03-30", "30 marcij"
"SRO2316", "1585-04-01", "1. Aprilis"
"SRO2317", "1585-05-01", "1. Maij"
"SRO2318", "1585-05-04", "4to maij"
"SRO2319", "1585-05-04", "4to maij"
"SRO2320", "1585-06-08", "8. Junij"
"SRO2321", "1585-06-27", "27. Junij /"
"SRO2322", "1585-06-28", ".28. Junij 1585"
"SRO2323", "1585-06-28", ".28. Junij 1585"
"SRO2324", "1585-06-28", ".28. Junij 1585"
"SRO2325", "1585-06-28", ".28. Junij 1585"
"SRO2326", "1585-07-17", "17. Julij"
"SRO2327", "1585-08-13", "13. Augusti"
"SRO2328", "1585-09-06", ".6. Septembris 1585"
"SRO2329", "1585-09-06", ".6. Septembris 1585"
"SRO2330", "1585-09-06", "6 Septembris"
"SRO2331", "1585-09-30", "30 Septembris"
"SRO2332", "1585-10-04", "4to octobris"
"SRO2333", "1585-10-04", "4to octobris"
"SRO2334", "1585-10-07", "7 octobris 1585"
"SRO2335", "1585-10-29", "29. octobris"
"SRO2336", "1585-11-04", "4to Novembris"
"SRO2337", "1585-11-21", "21 novembris"
"SRO2338", "1585-12-06", ".6. Decembris"
"SRO2339", "1585-12-06", ".6. Decembris"
"SRO2340", "1585-12-06", ".6. Decembris"
"SRO2341", "1585-12-23", "23 Decembris 1585"
"SRO2342", "1586-01-11", "xjmo Januarij 1586"
"SRO2343", "1586-01-11", "xjmo Januarij"
"SRO2344", "1586-01-11", "xjmo Januarij"
"SRO2345", "1586-01-31", "vltimo Die Januarij"
"SRO2346", "1586-01-31", "vltimo Die Januarij"
"SRO2347", "1586-02-07", "7 Februarij 1586"
"SRO2348", "1586-02-07", "7 Februarij 1586"
"SRO2349", "1586-02-23", "xxiijtio Februarij /"
"SRO2350", "1586-03-07", "7 marcij"
"SRO2351", "1586-03-07", "7 marcij"
"SRO2352", "1586-03-07", "7 marcij"
"SRO2353", "1586-04-12", "xijo Aprilis 1586"
"SRO2354", "1586-04-29", "29. Aprilis"
"SRO2355", "1586-06-27", "27 Junij 1586"
"SRO2356", "1586-06-27", "27 Junij 1586"
"SRO2358", "1586-07-06", "6 Julij"
"SRO2359", "1586-07-09", "9 Julij"
"SRO2360", "1586-07-18", "18 Julij"
"SRO2361", "1586-07-19", "19 Julij 1586"
"SRO2362", "1586-07-19", "19 Julij 1586"
"SRO2363", "1586-07-20", "20. Julij"
"SRO2364", "1586-07-20", "20. Julij"
"SRO2365", "1586-08-01", ".1. Augusti 1586"
"SRO2366", "1586-08-01", ".1. Augusti 1586"
"SRO2367", "1586-08-01", ".1. Augusti 1586"
"SRO2368", "1586-08-01", ".1. Augusti 1586"
"SRO2369", "1586-08-01", ".1. Augusti 1586"
"SRO2370", "1586-08-01", "1 August 1586"
"SRO2371", "1586-08-08", "8 Augusti 1586"
"SRO2372", "1586-08-08", "8 Augusti 1586"
"SRO2373", "1586-08-08", "8 Augusti 1586"
"SRO2374", "1586-08-08", "8 Augusti 1586"
"SRO2375", "1586-08-08", "8 Augusti"
"SRO2376", "1586-08-08", "8 Augusti"
"SRO2377", "1586-08-08", "8 Augusti"
"SRO2378", "1586-08-08", "8 Augusti"
"SRO2379", "1586-08-08", "8 Augusti"
"SRO2380", "1586-08-15", "15 Augusti 1586"
"SRO2381", "1586-08-15", "15 Augusti 1586"
"SRO2382", "1586-08-16", ".16. Augusti."
"SRO2383", "1586-08-17", "xvijo Augusti. /"
"SRO2384", "1586-08-22", "22 Augusti."
"SRO2385", "1586-08-22", "22 Augusti."
"SRO2386", "1586-08-22", "22 Augusti."
"SRO2387", "1586-08-24", "24to Augusti 1586"
"SRO2388", "1586-08-25", "25. Augusti /"
"SRO2389", "1586-08-25", "25. Augusti /"
"SRO2390", "1586-08-27", "27. Augusti"
"SRO2391", "1586-08-27", "27. Augusti"
"SRO2392", "1586-08-27", "27. Augusti"
"SRO2393", "1586-09-04", "4to Septembris"
"SRO2394", "1586-09-05", "5to Septembris 1586"
"SRO2395", "1586-09-05", "5to Septembris 1586"
"SRO2396", "1586-09-05", "5to Septembris 1586"
"SRO2397", "1586-09-05", "5to Septembris 1586"
"SRO2398", "1586-09-05", "5to Septembris 1586"
"SRO2399", "1586-09-22", "22. Septembris"
"SRO2400", "1586-10-04", "4to octobris 1586"
"SRO2401", "1586-10-04", "4to octobris 1586"
"SRO2402", "1586-10-06", "Sexto Die Octobris"
"SRO2403", "1586-10-24", "24 Die Octobris"
"SRO2404", "1586-11-07", "7mo die novembris 1586"
"SRO2405", "1586-11-07", "7mo die novembris 1586"
"SRO2406", "1586-11-07", "7mo die novembris 1586"
"SRO2407", "1586-11-07", "7mo die novembris 1586"
"SRO2408", "1586-11-07", "7mo die novembris 1586"
"SRO2409", "1586-11-07", "7mo die novembris 1586"
"SRO2410", "1586-11-07", "7mo die novembris 1586"
"SRO2411", "1586-11-07", "7mo die novembris 1586"
"SRO2412", "1586-11-07", "7mo die novembris 1586"
"SRO2413", "1586-11-08", "Octauo Die Novembris"
"SRO2414", "1586-11-10", "10 novembris 1586"
"SRO2415", "1586-11-10", "10 novembris 1586"
"SRO2416", "1586-11-10", "10 novembris 1586"
"SRO2417", "1586-11-10", "10 novembris 1586"
"SRO2418", "1586-11-21", "2j. Novembris"
"SRO2419", "1586-12-21", "2j. Novembris"
"SRO2420", "1586-11-23", "23 novembris"
"SRO2421", "1586-11-28", "28o Novembris 1586"
"SRO2422", "1586-11-28", "28o Novembris 1586"
"SRO2423", "1586-11-28", "28o Novembris 1586"
"SRO2424", "1586-12-05", "Quinto Decembris"
"SRO2425", "1586-12-05", "Quinto Decembris"
"SRO2426", "1586-12-05", "Quinto Decembris"
"SRO2427", "1586-12-06", "6 Decembris"
"SRO2428", "1586-12-06", "6 Decembris"
"SRO2429", "1586-12-08", "8. Decembris"
"SRO2430", "1586-12-10", "10 Decembris 1586"
"SRO2431", "1586-12-12", "12 die decembris /"
"SRO2432", "1586-12-13", "13 Decembris"
"SRO2433", "1586-12-21", "21 Decembris"
"SRO2434", "1586-12-23", ".23. Decembris / /"
"SRO2435", "1586-12-27", "27 Decembris 1586"
"SRO2436", "1587-01-04", "Quarto die Januarij 1587"
"SRO2437", "1587-01-10", "10 Januarij"
"SRO2438", "1587-01-10", "10 Januarij"
"SRO2439", "1587-01-10", "10 Januarij"
"SRO2440", "1587-01-16", "xvjto Januarij. /"
"SRO2441", "1587-01-26", "26 Januarij"
"SRO2442", "--01-28", "Die Saturni. xxviijo Januarij. /1587"
"SRO2443", "1587-02-06", "6to Die februarij"
"SRO2444", "1587-02-06", "6to Die februarij"
"SRO2445", "1587-02-11", "Die Saturni. xjo. Februarij /"
"SRO2446", "1587-02-11", "Die Saturni. xjo. Februarij /"
"SRO2447", "1587-02-20", "20 februarij"
"SRO2448", "1587-02-22", "22 februarij"
"SRO2449", "1587-02-22", "22 februarij 1587"
"SRO2450", "1587-02-27", "/ 27 februarij /"
"SRO2451", "1587-02-27", "/ 27 februarij /"
"SRO2452", "1587-03-04", "4to marcij"
"SRO2453", "1587-03-06", "6tomarcij"
"SRO2454", "1587-03-08", ".8. marcij"
"SRO2455", "1587-03-08", ".8. marcij"
"SRO2456", "1587-03-10", "10. marcij 1587"
"SRO2457", "1587-03-11", ".11 Marcij"
"SRO2458", "1587-03-18", "xviijuo marcij"
"SRO2459", "1587-03-20", "xxmo marcij 1587"
"SRO2460", "1587-03-20", "xxmo marcij 1587"
"SRO2461", "1587-03-20", "xxmo marcij 1587"
"SRO2462", "1587-03-20", "xxmo marcij 1587"
"SRO2463", "1587-03-20", "xxmo marcij 1587"
"SRO2464", "1587-03-22", ".22. Marcij"
"SRO2465", "1587-03-22", ".22. Marcij"
"SRO2466", "1587-03-22", "22 marcij"
"SRO2467", "1587-03-31", "Vltimo Die Marcij"
"SRO2468", "1587-04-03", "3 Aprilis 1587"
"SRO2469", "1587-04-03", "3 Aprilis 1587"
"SRO2470", "1587-04-05", "Quinto die Aprilis /"
"SRO2471", "1587-04-06", "Sexto die Aprilis"
"SRO2472", "1587-04-09", "9 Aprilis 1587"
"SRO2473", "1587-04-09", "9 Aprilis 1587"
"SRO2474", "1587-04-15", "xvth of Aprill"
"SRO2475", "1587-04-26", "26 aprilis."
"SRO2476", "1587-04-26", "26 aprilis."
"SRO2477", "1587-04-28", "xxviijno Aprilis"
"SRO2478", "1587-05-02", "2 maij 1587"
"SRO2479", "1587-05-02", "2 maij 1587"
"SRO2480", "1587-05-04", "iiijto Die maij"
"SRO2481", "1587-05-04", "4to maij"
"SRO2482", "1587-05-17", "17 maij"
"SRO2483", "1587-05-17", "17 maij"
"SRO2484", "1587-05-22", "22 maij 1587"
"SRO2485", "1587-05-22", "22 maij 1587"
"SRO2486", "1587-05-23", "23tio maij. /"
"SRO2487", "1587-06-11", "11 Junij 1587"
"SRO2488", "1587-06-11", "11 Junij 1587"
"SRO2489", "1587-06-11", "11 Junij 1587"
"SRO2490", "1587-06-11", "11 Junij 1587"
"SRO2491", "1587-06-11", "11 Junij 1587"
"SRO2492", "1587-06-11", "11 Junij 1587"
"SRO2493", "1587-06-11", "11 Junij 1587"
"SRO2494", "1587-06-15", "15 Junij"
"SRO2495", "1587-06-15", "15 Junij"
"SRO2496", "1587-06-15", "15 Junij"
"SRO2497", "1587-06-15", "15 Junij"
"SRO2498", "1587-06-19", "19 Junij"
"SRO2499", "1587-06-19", "19 Junij"
"SRO2500", "1587-06-26", "26. Junij"
"SRO2501", "1587-07-01", "Primo Die Julij. 1587."
"SRO2502", "1587-07-03", ".3. Julij 1587"
"SRO2503", "1587-07-03", ".3. Julij 1587"
"SRO2504", "1587-07-03", ".3. Julij 1587"
"SRO2505", "1587-07-31", "vltimo Julij"
"SRO2506", "1587-08-07", "7 Augusti"
"SRO2507", "1587-08-18", "xviijo Augusti. /"
"SRO2508", "1587-08-22", "xxijdo Augusti 1587/"
"SRO2509", "1587-09-08", "Octavo die Septembris"
"SRO2510", "1587-09-11", "vndecimo Die Septembris"
"SRO2511", "1587-09-11", "vndecimo Die Septembris"
"SRO2512", "1587-09-11", "vndecimo Die Septembris"
"SRO2513", "1587-09-11", "vndecimo Die Septembris"
"SRO2514", "1587-09-11", "vndecimo Die Septembris"
"SRO2515", "1587-09-13", "13 Septembris 1587"
"SRO2516", "1587-09-18", "18 Septembris"
"SRO2517", "1587-09-18", "18 Septembris"
"SRO2518", "1587-09-18", "18 Septembris"
"SRO2519", "1587-10-02", ":2: octobris"
"SRO2520", "1587-10-09", "ixo Die Octobris"
"SRO2521", "1587-10-10", "Decimo Die Octobris. /"
"SRO2522", "1587-10-14", "Decimo Quarto Die Octobris / 1587"
"SRO2523", "1587-10-19", "Decimo Nono Die.Octobris. /"
"SRO2524", "1586-10-23", "Vicesimo Tertio Die Octobris."
"SRO2525", "1587-10-30", "xxxo octobris. /"
"SRO2526", "1587-10-30", "xxxo Die Octobris.1587"
"SRO2527", "1587-10-30", "xxxo Die Octobris. 1587"
"SRO2528", "1587-10-30", "xxxo Die Octobris. 1587"
"SRO2529", "1587-10-30", "xxxo Die Octobris. 1587"
"SRO2530", "1587-11-06", "6 novembris"
"SRO2531", "1587-11-06", "6 novembris"
"SRO2532", "1587-11-06", "6. novembris"
"SRO2533", "1587-11-10", "10 novembris 1587"
"SRO2534", "1587-11-10", "10 novembris 1587"
"SRO2535", "1587-11-10", "10 novembris 1587"
"SRO2536", "1587-11-11", "11 novembris"
"SRO2537", "1587-11-13", "xiijo Die Novembris"
"SRO2538", "1587-11-14", "xiiijto Die.Novembris."
"SRO2539", "1587-11-16", "xvjto Die Novembris 1587"
"SRO2540", "1587-11-18", "xviij Die Novembris"
"SRO2541", "1587-11-18", "xviij Die Novembris"
"SRO2542", "1587-11-20", "20 novembris"
"SRO2543", "1587-11-20", "20 novembris"
"SRO2544", "1587-11-20", "20 novembris"
"SRO2545", "1587-11-20", "20 novembris"
"SRO2546", "1587-11-27", "27 novembris 1587"
"SRO2547", "1587-12-04", ".4. Decembris"
"SRO2548", "1587-12-04", ".4. Decembris"
"SRO2549", "1587-12-04", ".4. Decembris"
"SRO2550", "1587-12-04", ".4. Decembris"
"SRO2551", "1587-12-04", ".4. Decembris"
"SRO2552", "1587-12-11", "11 Decembris 1587"
"SRO2553", "1587-12-11", "11 Decembris 1587"
"SRO2554", "1587-12-11", "11 Decembris 1587"
"SRO2555", "1587-12-14", "Die Jouis .xiiijto. Decembris /"
"SRO2556", "1587-12-14", "Die Jouis .xiiijto. Decembris /"
"SRO2557", "1587-12-23", "xxiijtio Decembris 1587"
"SRO2558", "1587-12-23", "xxiijtio Decembris 1587"
"SRO2559", "1588-01-13", "xiijo Die Januarij 1588"
"SRO2560", "1588-01-27", ".27. Januarij"
"SRO2561", "1588-01-29", "Die Lunae xxixo. Januarij /."
"SRO2562", "1588-02-01", "1 die Februarij"
"SRO2563", "1588-02-03", "Tertio die Februarij 1588"
"SRO2564", "1588-02-06", "Sexto Die Februarij /"
"SRO2565", "1588-02-06", "Sexto die Februarij"
"SRO2566", "1588-02-13", "13 februarij"
"SRO2567", "1588-02-19", "xix. Februarij / 1588"
"SRO2568", "1588-02-19", "xix. Februarij / 1588"
"SRO2569", "1588-02-19", "xix. Februarij / 1588"
"SRO2570", "1588-02-27", "Die martis. 27. februarij. /"
"SRO2571", "1588-02-28", "Die mercurij. 28 februarij /"
"SRO2572", "1588-03-01", "Primo die marcij"
"SRO2573", "1588-03-01", "Primo die marcij"
"SRO2574", "1588-03-01", "Primo die marcij"
"SRO2575", "1588-03-02", "Die Saturni Secundo Die marcij /"
"SRO2576", "1588-03-04", "Quarto die marcij 1588"
"SRO2577", "1588-03-04", "Quarto die marcij 1588"
"SRO2578", "1588-03-04", "Quarto die marcij"
"SRO2579", "1588-03-04", "Quarto die marcij"
"SRO2580", "1588-03-06", "Sexto die Marcij / 1588"
"SRO2581", "1588-03-09", "Nono Die Marcij"
"SRO2582", "1588-03-15", "15 marcij."
"SRO2583", "1588-03-19", "xixo marcij /"
"SRO2584", "1588-03-23", "Die Saturni: xxiijtio marcij. /"
"SRO2585", "1588-03-27", "Die mercurij. xxvijth. of marche / 1588. /"
"SRO2586", "1588-03-29", "29o die Marcij/"
"SRO2587", "1588-04-01", "primo die Aprilis"
"SRO2588", "1588-04-22", "22do Die Aprilis 1588"
"SRO2589", "1588-04-24", "24to Die Aprilis"
"SRO2590", "1588-04-24", "24to die Aprilis /"
"SRO2591", "1588-04-26", "xxvjo Die Aprilis. /"
"SRO2592", "1588-04-26", "xxvjo Die Aprilis. /"
"SRO2593", "1588-04-30", "vltimo Die Aprilis. /"
"SRO2594", "1588-05-03", "3 maij 1588"
"SRO2595", "1588-05-06", "6. Maij"
"SRO2596", "1588-05-13", "13 maij"
"SRO2597", "1588-05-13", "13 maij"
"SRO2598", "1588-05-13", "13 maij"
"SRO2599", "1588-05-13", "13 maij"
"SRO2600", "1588-05-15", "xvto maij 1588"
"SRO2601", "1588-05-20", "xxo Die maij"
"SRO2602", "1588-05-20", "xxo maij"
"SRO2603", "1588-05-20", "xxo maij"
"SRO2604", "1588-05-31", "vltimo Die maij 1588"
"SRO2605", "1588-06-01", "primo Junij"
"SRO2606", "1588-06-03", "3 Junij"
"SRO2607", "1588-06-07", "Die veneris vijmo Junij. /"
"SRO2608", "1588-06-11", "xjo Die Junij"
"SRO2609", "1588-06-11", "xjo Die Junij"
"SRO2610", "1588-06-19", "xixo Die Junij 1588"
"SRO2611", "1588-06-20", "xxmo Die Junij. /"
"SRO2612", "1588-06-25", "25 Junij"
"SRO2613", "-1588-06-25", "25 Junij"
"SRO2614", "1588-06-29", "29 Junij"
"SRO2615", "1588-07-01", "primo die Julij 1588"
"SRO2616", "1588-07-01", "primo die Julij 1588"
"SRO2617", "1588-07-09", "9 Julij"
"SRO2618", "1588-07-09", "9 Julij"
"SRO2619", "1588-07-12", "12 Julij"
"SRO2620", "1588-07-20", "20. Julij / 1588"
"SRO2621", "1588-07-22", "22 Julij"
"SRO2622", "1588-07-22", "22 Julij"
"SRO2623", "1588-07-31", "Vltimo die Julij"
"SRO2624", "1588-08-03", "Tertio die Augusti 1588"
"SRO2625", "1588-08-03", "Tertio die Augusti 1588"
"SRO2626", "1588-08-03", "Tertio die Augusti 1588"
"SRO2627", "1588-08-10", "10. Augusti"
"SRO2628", "1588-08-10", "10. Augusti"
"SRO2629", "1588-08-10", "10 Augusti"
"SRO2630", "1588-08-18", "xviijo die Augusti /"
"SRO2631", "1588-08-19", "19 Augusti"
"SRO2632", "1588-08-21", "xxjo die Augusti / 1588"
"SRO2633", "1588-08-21", "xxjo die Augusti / 1588"
"SRO2634", "1588-08-23", "23 Augusti"
"SRO2635", "1588-08-23", "23 Augusti"
"SRO2636", "1588-08-23", "23 Augusti"
"SRO2637", "1588-08-27", "27 Augusti /"
"SRO2638", "1588-08-28", "28 die Augusti / 1588"
"SRO2639", "1588-08-28", "28 die Augusti / 1588"
"SRO2640", "1588-08-30", "xxxo die Augusti"
"SRO2641", "1588-08-30", "xxxo Die Augusti"
"SRO2642", "1588-08-05", "Die saturni. vltimo Augusti / 1588"
"SRO2643", "1588-09-02", "2 Septembris"
"SRO2644", "1588-09-07", "7 Die Septembris. /"
"SRO2645", "1588-09-10", "10 Septembris"
"SRO2646", "1588-09-17", "xvijo die Septembris 1588"
"SRO2647", "1588-09-19", "19 Septembris"
"SRO2648", "1588-09-19", "19 Septembris"
"SRO2649", "1588-09-19", "xixno Die Septembris"
"SRO2650", "1588-09-20", "xxo die Septembris. 1588"
"SRO2651", "1588-09-20", "xxo die Septembris. 1588"
"SRO2652", "1588-09-20", "xxo die Septembris. 1588"
"SRO2653", "1588-09-23", "xxiijo Die Septembris"
"SRO2654", "1588-09-26", "26o die Septembris."
"SRO2655", "1588-09-28", "xxviijuo Septembris"
"SRO2656", "1588-09-30", "Vltimo die Septembris"
"SRO2657", "1588-10-04", "4to Octobris 1588"
"SRO2658", "1588-10-05", "5to octobris"
"SRO2659", "1588-10-07", "7 octobris"
"SRO2660", "1588-10-07", "7 octobris"
"SRO2661", "1588-10-07", "7 octobris"
"SRO2662", "1588-10-07", "7 octobris"
"SRO2663", "1588-10-14", "xiiijto octobris. / 1588"
"SRO2664", "1588-10-14", "xiiijto octobris. / 1588"
"SRO2665", "1588-10-14", "xiiijto octobris. / 1588"
"SRO2666", "1588-10-14", "xiiijto octobris. / 1588"
"SRO2667", "1588-10-14", "xiiijto octobris"
"SRO2668", "1588-10-17", "xvijto Die octobris. /"
"SRO2669", "1588-10-17", "xvijto Die octobris. /"
"SRO2670", "1588-10-18", "xviijo die Octobris 1588"
"SRO2671", "1588-10-18", "xviijo die Octobris 1588"
"SRO2672", "1588-10-18", "xviijo die Octobris. /"
"SRO2673", "1588-10-23", "xxiij. Die octobris. /"
"SRO2674", "1588-10-28", "xxviijo. die Octobris 1588"
"SRO2675", "1588-10-28", "xxviijo. die Octobris 1588"
"SRO2676", "1588-10-28", "xxviijo. die Octobris 1588"
"SRO2677", "1588-10-29", ".29. Octobris"
"SRO2678", "1588-10-29", ".29. Octobris"
"SRO2679", "1588-11-03", "3 novembris 1588"
"SRO2680", "1588-11-03", "3 novembris 1588"
"SRO2681", "1588-11-03", "3 novembris 1588"
"SRO2682", "1588-11-04", "Die Lunae. Quarto Die Novembris. /"
"SRO2683", "1588-11-09", "Die Saturni ixth of November . /"
"SRO2684", "1588-11-09", "Die Saturni ixth of November . /"
"SRO2685", "1588-11-14", "14 novembris 1588"
"SRO2686", "1588-11-14", "14 novembris 1588"
"SRO2687", "1588-11-14", "14 novembris 1588"
"SRO2688", "1588-11-14", "14 novembris 1588"
"SRO2689", "1588-11-19", "xixo die Novembris /"
"SRO2690", "1588-11-20", "xxmo Die Novembris. /"
"SRO2691", "1588-11-20", "xxmo Die Novembris. /"
"SRO2692", "1588-11-20", "xxmo Die Novembris. /"
"SRO2693", "1588-11-20", "xxmo Die Novembris. /"
"SRO2694", "1588-11-21", "21. novembris. 1588"
"SRO2695", "1588-11-21", "21. novembris. 1588"
"SRO2696", "--11-23", "23o die Novembris"
"SRO2697", "1588-11-25", "xxvto Die Novembris"
"SRO2698", "1588-11-26", "xxvj. Die Novembris. 1588"
"SRO2699", "1588-11-26", "xxvj. Die Novembris. 1588"
"SRO2700", "1588-11-27", "27o die Novembris"
"SRO2701", "1588-11-27", "27 Novembris"
"SRO2702", "1588-11-27", "27 Novembris"
"SRO2703", "1588-12-03", "iijo die Decembris."
"SRO2704", "1588-12-04", "iiijo die Decembris 1588"
"SRO2705", "1588-12-06", "vjto die Decembris"
"SRO2706", "1588-12-06", "vjto die Decembris"
"SRO2707", "1588-12-06", "vjto die Decembris"
"SRO2708", "1588-12-06", "vjto die Decembris"
"SRO2709", "1588-12-09", "9 Decembris 1588"
"SRO2710", "1588-12-09", "9 Decembris 1588"
"SRO2711", "1588-12-09", "9 Decembris 1588"
"SRO2712", "1588-12-09", "9 Decembris 1588"
"SRO2713", "1588-12-09", "9 Decembris 1588"
"SRO2714", "1588-12-12", "12 December"
"SRO2715", "1588-12-12", "12 December"
"SRO2716", "1588-12-13", "13 Decembris 1588"
"SRO2717", "1588-12-16", "16 Decembris"
"SRO2718", "1588-12-24", "24to Decembris"
"SRO2719", "1588-12-24", "24to Decembris"
"SRO2720", "1589-01-08", "24to Decembris"
"SRO2721", "1588-12-26", "26 Decembris. / 1588"
"SRO2722", "1589-01-06", "6to Januarij. / 1589"
"SRO2723", "1589-01-08", "Die mercurij: viijuo Januarij"
"SRO2724", "1588-01-08", "Die mercurij: viijuo Januarij"
"SRO2725", "1589-01-09", "9 Januarij."
"SRO2726", "1588-01-10", "10. Januarij"
"SRO2727", "1589-01-10", "10. Januarij"
"SRO2728", "1589-01-13", "13 Januarij 1589"
"SRO2729", "1589-01-13", "13 Januarij 1589"
"SRO2730", "1589-01-15", "15 Januarij"
"SRO2731", "1589-01-15", "15 Januarij"
"SRO2732", "1589-01-15", "/ 15 Januarij / /"
"SRO2733", "1589-01-20", "xxo die Januarij / 1589"
"SRO2734", "1589-01-20", "xxo die Januarij / 1589"
"SRO2735", "1589-01-20", "xxo die Januarij / 1589"
"SRO2736", "1589-01-20", "xxo die Januarij / 1589"
"SRO2737", "1589-01-25", "xxvto die Januarij"
"SRO2738", "1589-02-01", ".1. februarij"
"SRO2739", "1589-02-01", ".1. februarij"
"SRO2740", "1589-02-01", ".1. februarij"
"SRO2741", "1589-02-01", ".1. februarij"
"SRO2742", "1589-02-05", "5to februarij 1589"
"SRO2743", "1589-02-08", ".8. februarij"
"SRO2744", "1589-02-12", "xijo. ffebruarij. /"
"SRO2745", "1589-02-23", "xxiijo die ffebruarij"
"SRO2746", "1589-02-28", "Vltimo die Februarij / 1589"
"SRO2747", "1589-02-28", "Vltimo die Februarij / 1589"
"SRO2750", "1589-03-03", "Die Lunae Tertio Die marcij. /"
"SRO2751", "1589-03-03", "Die Lunae Tertio Die marcij. /"
"SRO2752", "1589-03-04", "4to marcij 1589"
"SRO2753", "1589-03-04", "4to marcij 1589"
"SRO2754", "1589-03-04", "4to marcij 1589"
"SRO2755", "1589-04-04", "4 Aprilis"
"SRO2756", "1589-04-04", "4 Aprilis"
"SRO2757", "1588-04-04", "Quinto die Aprilis. /"
"SRO2758", "1589-04-07", "7 aprilis"
"SRO2759", "1589-04-07", "7 aprilis"
"SRO2760", "1589-04-09", "Nono die Aprilis. / 1589"
"SRO2761", "1589-04-11", "Vndecimo die Aprilis. /"
"SRO2767", "1589-04-14", "14 aprilis"
"SRO2768", "1589-04-14", "14 aprilis"
"SRO2769", "1589-04-22", "xxijo Aprilis / 1589"
"SRO2770", "1589-04-26", "xxvjo Aprilis /"
"SRO2771", "1589-05-06", "6 maij"
"SRO2772", "1589-05-06", "6to maij"
"SRO2773", "1589-05-10", "Decimo Die maij. /"
"SRO2775", "1589-05-10", "Decimo Die maij. /"
"SRO2776", "1589-05-01", "Decimo Die maij. /"
"SRO2777", "1589-05-12", "12 maij 1589"
"SRO2778", "1589-05-12", "12 maij 1589"
"SRO2779", "1589-05-22", ".22. maij"
"SRO2780", "1589-05-24", "24o die maij /"
"SRO2781", "1589-05-26", "26 maij 1589"
"SRO2782", "1589-05-28", "28. maij."
"SRO2783", "1589-05-28", "28. maij."
"SRO2784", "1589-06-02", "2 Jvnij"
"SRO2785", "1589-06-04", "Die mercurij. iiijto Junij"
"SRO2786", "1589-06-07", "Die Saturni Septimo die Junij 1589"
