"SRO ID", "@when", "@notBefore", "@notAfter", "Date"
"SRO5040", "1606-03-12", "", "", "12o Martij"
"SRO5041", "1606-03-12", "", "", "12o Martij"
"SRO5042", "1606-03-17", "", "", "17o Martij"
"SRO5043", "1606-03-30", "", "", "vltimo martij"
"SRO5044", "1606-03-29", "", "", "29 marcij 1606"
"SRO5045", "1606-03-29", "", "", "29 marcij 1606"
"SRO5046", "1606-03-29", "", "", "29 marcij 1606"
"SRO5047", "1606-03-29", "", "", "29 marcij 1606"
"SRO5048", "1606-04-01", "", "", "Primo Aprilis"
"SRO5049", "1606-04-04", "", "", "4 Aprilis 1606"
"SRO5050", "1606-04-04", "", "", "4 Aprilis 1606"
"SRO5051", "1606-04-05", "", "", "5 Aprilis"
"SRO5052", "1606-04-05", "", "", "5 Aprilis"
"SRO5053", "1606-04-05", "", "", "5 Aprilis"
"SRO5054", "1606-04-08", "", "", "8o Aprilis"
"SRO5055", "1606-04-09", "", "", "9o Aprilis ./. 1606"
"SRO5056", "1606-04-12", "", "", "12 Aprilis"
"SRO5057", "1606-04-14", "", "", "14 Aprilis"
"SRO5058", "1606-04-14", "", "", "14 Aprilis"
"SRO5059", "1606-04-14", "", "", "14 Aprilis"
"SRO5060", "1606-04-14", "", "", "14 Aprilis"
"SRO5061", "1606-04-19", "", "", "19o Aprilis"
"SRO5062", "1606-04-26", "", "", "26 Aprilis. 1606"
"SRO5063", "1606-04-28", "", "", "28 Aprilis"
"SRO5064", "1606-05-02", "", "", "ijo Maij"
"SRO5065", "1606-05-05", "", "", "5 Maij"
"SRO5066", "1606-05-05", "", "", "5 Maij"
"SRO5067", "1606-05-05", "", "", "5 Maij"
"SRO5068", "1606-05-05", "", "", "5. Maij"
"SRO5069", "1606-05-08", "", "", "8 Maij 1606"
"SRO5070", "1606-05-09", "", "", "9 Maij"
"SRO5071", "1606-05-09", "", "", "9 Maij"
"SRO5072", "1606-05-13", "", "", "xiijo Maij"
"SRO5073", "1606-05-13", "", "", "xiijo Maij"
"SRO5074", "1606-05-13", "", "", "xiijo Maij"
"SRO5075", "1606-05-17", "", "", "17o Maij"
"SRO5076", "1606-05-20", "", "", "20 maij 1606"
"SRO5077", "1606-05-20", "", "", "20 maij 1606"
"SRO5078", "1606-05-21", "", "", "21 Maij"
"SRO5079", "1606-05-26", "", "", "26 Maij"
"SRO5080", "", "1606-05-26", "1606-05-30", "26-30 May 1606"
"SRO5081", "1606-05-30", "", "", "30 Maij 1606"
"SRO5082", "1606-06-02", "", "", "2 Junij"
"SRO5083", "1606-06-03", "", "", "3o Junij"
"SRO5084", "1606-06-05", "", "", "vo Junij"
"SRO5085", "1606-06-05", "", "", "vo Junij"
"SRO5086", "1606-06-07", "", "", "vijo Junij"
"SRO5087", "1606-06-11", "", "", "11 Junij 1606"
"SRO5088", "1606-06-13", "", "", "13o Junij"
"SRO5089", "1606-06-16", "", "", "16. Junij"
"SRO5090", "1606-06-19", "", "", "19o Junij"
"SRO5091", "1606-06-21", "", "", ".21. Junij"
"SRO5092", "1606-06-29", "", "", "xxixo Junij 1606"
"SRO5093", "1606-06-29", "", "", "xxixo Junij 1606"
"SRO5094", "1606-06-29", "", "", "xxixo Junij 1606"
"SRO5095", "1606-06-01", "", "", "primo Julij"
"SRO5096", "1606-07-09", "", "", "9 Julij 1606"
"SRO5097", "1606-07-10", "", "", "10 Julij"
"SRO5098", "1606-07-16", "", "", ".16. Julij"
"SRO5099", "1606-07-17", "", "", "17 Julij"
"SRO5100", "1606-07-18", "", "", "18. Julij"
"SRO5101", "1606-07-25", "", "", "25 Julij"
"SRO5102", "1606-07-29", "", "", "29. Julij 1606"
"SRO5103", "1606-07-29", "", "", "29. Julij 1606"
"SRO5104", "1606-07-30", "", "", "30 Julij"
"SRO5105", "1606-08-08", "", "", "8 Augustj"
"SRO5106", "1606-08-12", "", "", "12 Augusti"
"SRO5107", "1606-08-19", "", "", "19 Augusti"
"SRO5108", "1606-08-22", "", "", "22 Augustj 1606"
"SRO5109", "1606-08-30", "", "", "xxxth Augusti"
"SRO5110", "1606-09-09", "", "", "9 Septembris"
"SRO5111", "1606-09-10", "", "", "10 Septembris"
"SRO5112", "1606-09-16", "", "", "16 Septembris"
"SRO5113", "1606-09-16", "", "", "16 Septembris"
"SRO5114", "1606-09-16", "", "", "16 Septembris"
"SRO5115", "1606-09-18", "", "", "18. Septembris"
"SRO5116", "1606-09-22", "", "", "22 Septembris 1606"
"SRO5117", "1606-09-24", "", "", "24 Septembris"
"SRO5118", "1606-09-25", "", "", "25th September"
"SRO5119", "1606-09-25", "", "", "25th September"
"SRO5120", "1606-10-02", "", "", "2. Octobris"
"SRO5121", "1606-10-02", "", "", "2. Octobris"
"SRO5122", "1606-10-06", "", "", "6 Octobris 1606"
"SRO5123", "1606-10-06", "", "", "6 Octobris"
"SRO5124", "1606-10-11", "", "", "11 Octobris"
"SRO5125", "1606-10-13", "", "", "13 Octobris"
"SRO5126", "1606-10-17", "", "", "17o Octobris"
"SRO5127", "1606-10-23", "", "", "23 Octobris 1606"
"SRO5128", "1606-10-30", "", "", "30 Octobris /"
"SRO5129", "1606-10-30", "", "", "30. Octobris"
"SRO5130", "1606-11-03", "", "", "3o Octobris Novembris"
"SRO5131", "1606-11-05", "", "", "5 novembris"
"SRO5132", "1606-11-08", "", "", "8. Novembris"
"SRO5133", "1606-11-08", "", "", ".8. Novembris"
"SRO5134", "1606-11-10", "", "", "10 novembris 1606"
"SRO5135", "1606-11-10", "", "", "10 novembris 1606"
"SRO5136", "1606-11-11", "", "", "11 Novembris."
"SRO5137", "1606-11-12", "", "", "12 Novembris"
"SRO5138", "1606-11-12", "", "", "12 November./"
"SRO5139", "1606-11-14", "", "", "14th November / 1606"
"SRO5140", "1606-11-20", "", "", "/ 20 Novembris"
"SRO5141", "1606-11-21", "", "", "21 Novembris"
"SRO5142", "1606-11-21", "", "", "21 Novembris"
"SRO5143", "1606-11-24", "", "", "24 Novembris"
"SRO5144", "1606-11-24", "", "", "24to Novembris"
"SRO5145", "1606-12-05", "", "", "vto Decembris 1606"
"SRO5146", "1606-12-05", "", "", "vto Decembris 1606"
"SRO5147", "1606-12-05", "", "", "vto Decembris 1606"
"SRO5148", "1606-12-10", "", "", "xo Decembris"
"SRO5149", "1606-12-10", "", "", "xo Decembris"
"SRO5150", "1606-12-10", "", "", "xo Decembris"
"SRO5151", "1606-12-13", "", "", "13o Decembris"
"SRO5152", "1606-12-16", "", "", "16 Decembris 1606"
"SRO5153", "1606-12-17", "", "", "17 Decembris"
"SRO5154", "1606-12-18", "", "", "18 Decembris"
"SRO5155", "1606-12-19", "", "", "19 Decembris"
"SRO5156", "1607-01-08", "", "", "8th of January 1607"
"SRO5157", "1606-12-31", "", "", "vltimo Decembris 1606"
"SRO5158", "1606-12-31", "", "", "vltimo Decembris 1606"
"SRO5159", "1607-01-09", "", "", "ix Januarij 1607"
"SRO5160", "1607-01-14", "", "", "14 Januarij"
"SRO5161", "1607-01-15", "", "", "15 Januarij"
"SRO5162", "1607-01-15", "", "", "15 Januarij"
"SRO5163", "1607-01-16", "", "", "16 Januarij"
"SRO5164", "1607-01-19", "", "", "19 Januarij CA"
"SRO5165", "1607-01-22", "", "", "22. Januarij"
"SRO5166", "1607-01-22", "", "", "22. Januarij"
"SRO5167", "1607-01-26", "", "", "26. Januarij"
"SRO5168", "1607-01-29", "", "", "29 Januarij"
"SRO5169", "1607-01-29", "", "", "29 Januarij"
"SRO5170", "1607-01-30", "", "", "30 Januarij 1607"
"SRO5171", "1607-02-02", "", "", "2do. Februarij./"
"SRO5172", "1607-02-02", "", "", "2do Februarij"
"SRO5173", "1607-02-05", "", "", "5to Februarij"
"SRO5174", "1607-02-05", "", "", "5to Februarij"
"SRO5175", "1607-02-06", "", "", "6 Februarij 1607"
"SRO5176", "1607-02-06", "", "", "6 Februarij 1607"
"SRO5177", "1607-01-09", "", "", ".9. Januarij ? februarij."
"SRO5178", "1607-02-09", "", "", "9. februarij"
"SRO5179", "1607-02-11", "", "", "11 februarij 1607"
"SRO5180", "1607-02-12", "", "", "12 Februarij"
"SRO5181", "1607-02-19", "", "", "19. Februarij"
"SRO5182", "1607-02-23", "", "", "23 februarij"
"SRO5183", "1607-02-23", "", "", "23 februarij"
"SRO5184", "1607-02-23", "", "", "23 Februarij"
"SRO5185", "1607-02-23", "", "", "23 Februarij"
"SRO5186", "1607-02-23", "", "", "23 Februarij"
"SRO5187", "1607-02-26", "", "", "26. februarij 1607"
"SRO5188", "1607-02-26", "", "", "26. februarij 1607"
"SRO5189", "1607-02", "", "", "vltimo Februarij"
"SRO5190", "1607-03-02", "", "", "2 martij 1607"
"SRO5191", "1607-03-02", "", "", "2 martij 1607"
"SRO5192", "1607-03-02", "", "", "2 martij 1607"
"SRO5193", "1607-03-03", "", "", "iijo Martij"
"SRO5194", "1607-03-03", "", "", "iijo Martij"
"SRO5195", "1607-03-06", "", "", "6 Martij 1607"
"SRO5196", "1607-03-07", "", "", "7 Martij"
"SRO5197", "1607-03-07", "", "", "7 Martij"
"SRO5198", "1607-03-11", "", "", ".11. Martij"
"SRO5199", "1607-03-11", "", "", ".11. Martij"
"SRO5200", "1607-03-13", "", "", "13 Martij 1607"
"SRO5201", "1607-03-17", "", "", "17 Martij"
"SRO5202", "1607-03-21", "", "", "21. Martij"
"SRO5203", "1607-03-21", "", "", "21. Martij"
"SRO5204", "1607-03-25", "", "", "25 marcij"
"SRO5205", "1607-03-25", "", "", "25 marcij"
"SRO5206", "1607-03-25", "", "", "25 marcij"
"SRO5207", "1607-04-02", "", "", "2. Aprilis 1607"
"SRO5208", "1607-04-09", "", "", "9 Aprilis"
"SRO5209", "1607-04-10", "", "", "10 Aprilis"
"SRO5210", "1607-04-10", "", "", "10 Aprilis"
"SRO5211", "1607-04-13", "", "", "13 aprilis 1607 in Court"
"SRO5212", "1607-04-20", "", "", "20 Aprilis ex aminatum in ? curia"
"SRO5213", "1607-04-20", "", "", "20 Aprilis"
"SRO5214", "1607-04-20", "", "", "20 Aprilis"
"SRO5215", "1607-04-22", "", "", "22. Aprilis"
"SRO5216", "1607-04-22", "", "", "22. Aprilis"
"SRO5217", "1607-04-24", "", "", "24. Aprilis"
"SRO5218", "1607-04-25", "", "", "25 Aprilis"
"SRO5219", "1607-04-27", "", "", "27 Aprilis"
"SRO5220", "1607-05-02", "", "", "2 Maij 1607"
"SRO5221", "1607-05-02", "", "", "2 Maij 1607"
"SRO5222", "1607-05-09", "", "", "9 Maij"
"SRO5223", "1607-05-09", "", "", "9 Maij"
"SRO5224", "1607-05-14", "", "", "14 Maij"
"SRO5225", "1607-05-15", "", "", "15o Maij"
"SRO5226", "1607-05-16", "", "", "16 Maij 1607"
"SRO5227", "1607-05-16", "", "", "16. Maij"
"SRO5228", "1607-05-20", "", "", "20. Maij"
"SRO5229", "1607-05-22", "", "", "22o Maij"
"SRO5230", "1607-05-27", "", "", "27o Maij"
"SRO5231", "1607-05-28", "", "", "28o Maij 1607"
"SRO5232", "1607-05-28", "", "", "28o Maij 1607"
"SRO5233", "1607-06-03", "", "", "3 Junij"
"SRO5234", "1607-06-04", "", "", "4 Junij"
"SRO5235", "1607-06-05", "", "", ".5. Junij 1607"
"SRO5236", "1607-06-05", "", "", ".5. Junij 1607"
"SRO5237", "1607-06-08", "", "", ".8. Junij"
"SRO5238", "1607-06-10", "", "", "10 Junij 1607"
"SRO5239", "1607-06-11", "", "", ".11. Junij"
"SRO5240", "1607-06-11", "", "", ".11. Junij"
"SRO5241", "1607-06-11", "", "", ".11. Junij"
"SRO5242", "1607-06-11", "", "", ".11. Junij"
"SRO5243", "1607-06-12", "", "", "12 Junij 1607"
"SRO5244", "1607-06-18", "", "", "18. Junij"
"SRO5245", "1607-06-22", "", "", "22 Junij"
"SRO5246", "1607-06-25", "", "", "25 Junij 1607"
"SRO5247", "1607-06-25", "", "", "25 Junij 1607"
"SRO5248", "1607-06-29", "", "", "29. Junij"
"SRO5249", "1607-06-29", "", "", "29 Junij"
"SRO5250", "1607-07-02", "", "", "2 Julij"
"SRO5251", "1607-07-04", "", "", "4. Julij 1607"
"SRO5252", "1607-07-05", "", "", "5. Julij."
"SRO5253", "1607-07-06", "", "", ".6 Julij"
"SRO5254", "1607-07-07", "", "", "7 Julij"
"SRO5255", "1607-07-08", "", "", "8. Julij"
"SRO5256", "1607-07-09", "", "", "9 Julij"
"SRO5257", "1607-07-09", "", "", "9 Julij"
"SRO5258", "1607-07-14", "", "", "14. Julij"
"SRO5259", "1607-07-26", "", "", "26. Julij 1607"
"SRO5260", "1607-07-28", "", "", "28. Julij"
"SRO5261", "1607-07-31", "", "", "vltimo Julij"
"SRO5262", "1607-08-06", "", "", "6 Augusti"
"SRO5263", "1607-08-06", "", "", "6 Augusti"
"SRO5264", "1607-08-06", "", "", "6 Augusti"
"SRO5265", "1607-08-06", "", "", "6 Augusti"
"SRO5266", "1607-08-06", "", "", "6 Augusti"
"SRO5267", "1607-08-18", "", "", "18. Augusti. 1607"
"SRO5268", "1607-08-27", "", "", "27. Augusti"
"SRO5269", "1607-09-01", "", "", "Primo Die Septembris"
"SRO5270", "1607-09-02", "", "", "2 Septembris"
"SRO5271", "1607-09-03", "", "", "3. Septembris"
"SRO5272", "1607-09-04", "", "", "4 Septembris 1607"
"SRO5273", "1607-09-12", "", "", "12. Septembris"
"SRO5274", "1607-09-14", "", "", "14 Septembris"
"SRO5275", "1607-09-23", "", "", ".23. Septembris"
"SRO5276", "1607-09-25", "", "", "25 Septembris"
"SRO5277", "1607-10-06", "", "", ".6. octobris 1607"
"SRO5278", "1607-10-06", "", "", ".6. octobris 1607"
"SRO5279", "1607-10-07", "", "", "7 octobris"
"SRO5280", "1607-10-12", "", "", "12 Octobris"
"SRO5281", "1607-10-12", "", "", "12 Octobris"
"SRO5282", "1607-10-12", "", "", "12 Octobris"
"SRO5283", "1607-10-12", "", "", "12 Octobris"
"SRO5284", "1607-10-14", "", "", "14 octobris"
"SRO5285", "1607-10-16", "", "", "16 octobris 1607"
"SRO5286", "1607-10-16", "", "", "16 octobris 1607"
"SRO5287", "1607-10-17", "", "", ".17. Octobris"
"SRO5288", "1607-10-19", "", "", "19. Octobris"
"SRO5289", "1607-10-19", "", "", "19. Octobris"
"SRO5290", "1607-10-19", "", "", "19. Octobris"
"SRO5291", "1607-10-20", "", "", "20 octobris"
"SRO5292", "1607-10-22", "", "", "22. Octobris. 1607"
"SRO5293", "1607-10-23", "", "", "23. Octobris"
"SRO5294", "1607-10-24", "", "", "24 octobris"
"SRO5295", "1607-10-24", "", "", "24 octobris"
"SRO5296", "1607-10-26", "", "", "26. Octobris"
"SRO5297", "1607-11-02", "", "", "2 novembris"
"SRO5298", "1607-11-02", "", "", "2 novembris"
"SRO5299", "1607-11-03", "", "", "3 Novembris 1607"
"SRO5300", "1607-11-03", "", "", "3 Novembris 1607"
"SRO5301", "1607-11-03", "", "", "3 Novembris 1607"
"SRO5302", "1607-11-07", "", "", "7. Novembris"
"SRO5303", "1607-11-09", "", "", "9. novembris. 1607"
"SRO5304", "1607-11-12", "", "", "12 Novembris"
"SRO5305", "1607-11-17", "", "", ".17. Novembris"
"SRO5306", "1607-11-18", "", "", "18 Novembris"
"SRO5307", "1607-11-18", "", "", "18 Novembris"
"SRO5308", "1607-11-19", "", "", "19. Novembris"
"SRO5309", "1607-11-20", "", "", "20 Novembris 1607"
"SRO5310", "1607-11-26", "", "", "26 Novembris"
"SRO5311", "1607-11-26", "", "", "26 Novembris"
"SRO5312", "1607-11-27", "", "", "27 Novembris 1607"
"SRO5313", "1607-12-07", "", "", "7 Decembris"
"SRO5314", "1607-12-07", "", "", "7 Decembris"
"SRO5315", "1607-12-21", "", "", "21 decembris"
"SRO5316", "1608-01-05", "", "", "5 Januarij"
"SRO5317", "1608-01-08", "", "", "8 Januarij 1608"
"SRO5318", "1608-01-18", "", "", "18 Januarij"
"SRO5319", "1608-01-18", "", "", "18 Januarij"
"SRO5320", "1608-01-18", "", "", "18 Januarij"
"SRO5321", "1608-01-19", "", "", "19 ? Januarij"
"SRO5322", "1608-01-19", "", "", "19 Januarij"
"SRO5323", "1608-01-19", "", "", "19 Januarij"
"SRO5324", "1608-01-20", "", "", "20 Januarij 1608"
"SRO5325", "1608-01-23", "", "", ".23. Januarij"
"SRO5326", "1608-01-26", "", "", "26. Januarij"
"SRO5327", "1608-02-01", "", "", ".1. februarij 1608"
"SRO5328", "1608-02-01", "", "", ".1. februarij 1608"
"SRO5329", "1608-02-01", "", "", ".1. februarij 1608"
"SRO5330", "1608-02-01", "", "", ".1. februarij 1608"
"SRO5331", "1608-02-12", "", "", "12. februarij"
"SRO5332", "1608-02-08", "", "", "8. februarij"
"SRO5333", "1608-02-15", "", "", "15 februarij 1608"
"SRO5334", "1608-02-19", "", "", "19. Februarij"
"SRO5335", "1608-03-01", "", "", "primo Martij"
"SRO5336", "1608-03-05", "", "", "vto Martij"
"SRO5337", "1608-03-07", "", "", "7 marcij"
"SRO5338", "1608-03-07", "", "", "7 marcij"
"SRO5339", "1608-03-07", "", "", "7 marcij"
"SRO5340", "1608-03-07", "", "", "7 marcij"
"SRO5341", "1608-03-08", "", "", "8 Marcij 1608"
"SRO5342", "1608-03-12", "", "", "12. Marcij"
"SRO5343", "1608-03-14", "", "", "14 marcij"
"SRO5344", "1608-03-19", "", "", "19 marcij 1608"
"SRO5345", "1608-03-22", "", "", "22 Marcij"
"SRO5346", "1608-03-23", "", "", "23 marcij"
"SRO5347", "1608-03-26", "", "", "26 marcij"
"SRO5348", "1608-03-28", "", "", "28 Martij"
"SRO5349", "1608-03-30", "", "", "30th marcij"
"SRO5350", "1608-03", "", "", "vltimo marcij 1608"
"SRO5351", "1608-04-02", "", "", "2do die Aprilis"
"SRO5352", "1608-04-04", "", "", "4 aprilis"
"SRO5353", "1608-04-05", "", "", "/// 5to Aprilis //"
"SRO5354", "1608-04-11", "", "", ".11 Aprilis 1608"
"SRO5355", "1608-04-12", "", "", "12 aprilis"
"SRO5356", "1608-04-15", "", "", ".15. Aprilis"
"SRO5357", "1608-04-15", "", "", ".15. Aprilis"
"SRO5358", "1608-04-18", "", "", "18 Aprilis"
"SRO5359", "1608-04-19", "", "", "19 Aprilis 1608"
"SRO5360", "1608-04-19", "", "", "19 Aprilis 1608"
"SRO5361", "1608-04-21", "", "", "21 Aprilis"
"SRO5362", "1608-04-21", "", "", "21 Aprilis"
"SRO5363", "1608-04-27", "", "", "27. aprilis"
"SRO5364", "1608-04-29", "", "", "29. Aprilis 1608"
"SRO5365", "1608-05-02", "", "", "2. Maij"
"SRO5366", "1608-05-02", "", "", "2do die maij"
"SRO5367", "1608-05-03", "", "", "3 Maij 1608"
"SRO5368", "1608-05-04", "", "", "4 Maij"
"SRO5369", "1608-05-09", "", "", "9 maij"
"SRO5370", "1608-05-11", "", "", ".11. Maij"
"SRO5371", "1608-05-13", "", "", ".13. Maij 1608"
"SRO5372", "1608-05-19", "", "", "19 maij"
"SRO5373", "1608-05-20", "", "", "20 maij"
"SRO5374", "1608-05-20", "", "", "20 maij"
"SRO5375", "1608-05-21", "", "", "21. maij"
"SRO5376", "1608-05-24", "", "", "24 maij 1608"
"SRO5377", "1608-05-24", "", "", "24 maij"
"SRO5378", "1608-05-24", "", "", "24 Maij"
"SRO5379", "1608-05-24", "", "", "24 Maij"
"SRO5380", "1608-05-30", "", "", "30 Maij 1608"
"SRO5381", "1608-06-03", "", "", "3. Junij"
"SRO5382", "1608-06-05", "", "", "5th. of June"
"SRO5383", "1608-06-06", "", "", "6. Junij"
"SRO5384", "1608-06-07", "", "", "7 Junij"
"SRO5385", "1608-06-14", "", "", "14 Junij 1608"
"SRO5386", "1608-06-15", "", "", "15 Junij"
"SRO5387", "1608-06-18", "", "", "18 June"
"SRO5388", "1608-06-18", "", "", "18. Junij"
"SRO5389", "1608-06-21", "", "", "21 Junij 1608"
"SRO5390", "1608-06-23", "", "", ".23. Junij"
"SRO5391", "1608-06-23", "", "", ".23. Junij"
"SRO5392", "1608-06-27", "", "", "27. Junij"
"SRO5393", "1608-06-27", "", "", "27. Junij"
"SRO5394", "1608-06-29", "", "", "29 Junij"
"SRO5395", "1608-06-29", "", "", "29 Junij"
"SRO5396", "1608-06-29", "", "", "29 Junij"
"SRO5397", "1608-06-29", "", "", "29 Junij"
"SRO5398", "1608-06-30", "", "", "vltimo Junij 1608"
"SRO5399", "1608-07-01", "", "", "Primo Julij"
"SRO5400", "1608-07-04", "", "", "4 Julij 1608"
"SRO5401", "1608-07-04", "", "", "4 Julij 1608"
"SRO5402", "1608-07-07", "", "", ".7. Julij"
"SRO5403", "1608-07-12", "", "", "212 Julij 1608"
"SRO5404", "1608-07-18", "", "", "18 Julij"
"SRO5405", "1608-07-22", "", "", "22. Julij"
"SRO5406", "", "1608-07-22", "1608-08-04", "22 July–4 August 1608."
"SRO5407", "", "1608-07-22", "1608-08-04", "22 July–4 August 1608."
"SRO5408", "", "1608-07-22", "1608-08-04", "22 July–4 August 1608."
"SRO5409", "1608-08-04", "", "", "4 Augusti 1608."
"SRO5411", "1608-08-06", "", "", ".6. Augusti 1608"
"SRO5412", "1608-08-12", "", "", "12. Augusti"
"SRO5413", "1608-08-12", "", "", "12. Augusti"
"SRO5414", "1608-08-13", "", "", "13 Augusti"
"SRO5415", "1608-08-13", "", "", "13 Augusti"
"SRO5416", "1608-08-13", "", "", "13 Augusti"
"SRO5417", "1608-08-13", "", "", "13 Augusti"
"SRO5418", "1608-08-15", "", "", "15 Augusti 1608"
"SRO5419", "1608-08-23", "", "", "23 Augusti./."
"SRO5420", "1608-08-29", "", "", "29 Augusti"
"SRO5421", "1608-09-01", "", "", "primo die Septembris 1608"
"SRO5422", "1608-09-06", "", "", ".6. Septembris"
"SRO5423", "1608-09-15", "", "", "15 Septembris"
"SRO5424", "1608-09-17", "", "", "17 Septembris"
"SRO5425", "1608-09-21", "", "", "21 September"
"SRO5426", "1608-09-21", "", "", "21 September"
"SRO5427", "1608-09-21", "", "", "21 September"
"SRO5428", "1608-09-24", "", "", "24 September 1608"
"SRO5429", "1608-09-24", "", "", "24 September 1608"
"SRO5430", "1608-09-24", "", "", "24 September 1608"
"SRO5431", "1608-09-30", "", "", "30 September"
"SRO5432", "", "1608-09-30", "1608-10-03", "30 September–3 October 1608"
"SRO5433", "1608-10-03", "", "", "3. octobris 1608"
"SRO5434", "1608-10-03", "", "", "3. octobris 1608"
"SRO5435", "1608-10-04", "", "", "4. octobris"
"SRO5436", "1608-10-05", "", "", "5 octobris"
"SRO5437", "1608-10-05", "", "", "5 octobris"
"SRO5438", "1608-10-06", "", "", "6.Octobris"
"SRO5439", "1608-10-06", "", "", "6.Octobris"
"SRO5440", "1608-10-11", "", "", "11 Octobris 1608"
"SRO5441", "1608-10-17", "", "", "17 octobris"
"SRO5442", "1608-10-17", "", "", "17 octobris"
"SRO5443", "1608-10-24", "", "", "24 Octobris"
"SRO5444", "1608-10-25", "", "", "25 Octobris"
"SRO5445", "1608-10-31", "", "", "vltimo octobris"
"SRO5446", "1608-10-31", "", "", "vltimo octobris"
"SRO5447", "1608-11-07", "", "", "7 Novembris 1608"
"SRO5448", "1608-11-07", "", "", "7 Novembris 1608"
"SRO5449", "1608-11-10", "", "", "10 Novembris"
"SRO5450", "1608-11-12", "", "", "12. Novembris"
"SRO5451", "1608-11-12", "", "", "12. Novembris"
"SRO5452", "1608-11-14", "", "", "14. Novembris 1608"
"SRO5453", "1608-11-19", "", "", "19 Nouembris"
"SRO5454", "1608-11-19", "", "", "19 Nouembris"
"SRO5455", "1608-11-23", "", "", "23 November. 1608"
"SRO5456", "1608-11-23", "", "", "23 November. 1508"
"SRO5457", "1608-11-23", "", "", "23 November. 1608"
"SRO5458", "1608-11-24", "", "", "24 Nouember"
"SRO5459", "1608-11-25", "", "", "25 Nouember 1608"
"SRO5460", "1608-11-28", "", "", "28. Novembris"
"SRO5461", "1608-11-28", "", "", "28. Novembris"
"SRO5462", "1608-12-01", "", "", "1mo Decembris"
"SRO5463", "1608-12-02", "", "", "2do Decembris"
"SRO5464", "1608-12-05", "", "", "5 Decembris 1608"
"SRO5465", "1608-12-05", "", "", "5 Decembris 1608"
"SRO5466", "1608-12-05", "", "", "5 Decembris e h"
"SRO5467", "1608-12-05", "", "", "5 Decembris 1608"
"SRO5468", "1608-12-05", "", "", "5 Decembris 1608"
"SRO5469", "1608-12-07", "", "", "7. Decembris"
"SRO5470", "1608-12-08", "", "", "8 December 1608"
"SRO5471", "1608-12-10", "", "", "10 December"
"SRO5472", "1608-12-15", "", "", "15to Decembris"
"SRO5473", "1608-12-15", "", "", "15to Decembris"
"SRO5474", "1608-12-15", "", "", "15to Decembris"
"SRO5475", "1608-12-22", "", "", "22do Decembris / 1608"
"SRO5476", "1609-01-13", "", "", "13o Januarij 1609"
"SRO5477", "1609-01-14", "", "", "14 Januarij"
"SRO5478", "1609-01-16", "", "", "16to Januarij"
"SRO5479", "1609-01-16", "", "", "16to Januarij"
"SRO5480", "1609-01-16", "", "", "16to Januarij"
"SRO5481", "1609-01-16", "", "", "16to Januarij"
"SRO5482", "1609-01-18", "", "", "18no Januarij"
"SRO5483", "1609-01-20", "", "", "20mo Januarij 1609"
"SRO5484", "1609-01-26", "", "", "26to Januarij"
"SRO5485", "1609-01-26", "", "", "26to Januarij"
"SRO5486", "1609-01-27", "", "", "27mo Januarij"
